	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3596								The accuser arrived at the hospital wearing yellow knit panties - with someone else's semen and sperm in them, not that of Mr. Bryant, Mackey hammered triumphantly.	The accuser arrived at the hospital wearing panties with someone else's semen and sperm in them, not that of Mr. Bryant, correct?	5.0
3597								Shinseki retires Wednesday after a 38-year career that included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia.	Shinseki's career included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia.	0.0
3598								Tornadoes, up to a foot of rain and hail as big as cantaloupes pounded southern Nebraska and northern Kansas, killing one man and destroying at least four homes.	Up to a foot of rain and at least seven tornadoes pounded southern Nebraska and northern Kansas, killing a man and destroying at least four homes.	5.0
3599								Large swells and dangerous surf already were being felt along sections of the coast.	Already large swells and dangerous surf have arrived along the mid-Atlantic.	5.0
3600								"He said: ""I fear on this occasion what happened was those bits of the alphabet which supported the case were selected."	I fear on this occasion what happened is that those bits of the alphabet that supported the case were selected, he said.	5.0
3601								Wall Street was also waiting for aluminum maker Alcoa Inc. AA.N to report earnings after the close.	Wall Street was also waiting for aluminum maker Alcoa Inc. (nyse: PEP - news - people) to report earnings after the close.	5.0
3602								Duisenberg said in an interview with Bloomberg News' German television channel released earlier on Wednesday it was too early to discuss further interest rate cuts for the euro zone.	European Central Bank President Wim Duisenberg said in a televised interview that it was too soon to discuss further interest rate cuts in the euro zone.	5.0
3603								The total number of new cases in China was fewer than 100 for the third day in a row.	On Monday, the number of SARS cases in China passed 5,000, hitting a total of 5,013.	0.0
3604								"Det Chief Insp Norman McKinlay said there was ""evidence a body or bodies have been in this area""."	"Detective Chief Inspector Norman McKinlay, leading the investigation, said: ""There is evidence a body or bodies have been in this area."	5.0
3605								"Rosenthal declined comment on the Garrett situation Tuesday but said in a statement: ""We had a big contract negotiation."	"The show's creator and executive producer, Phil Rosenthal, quipped in a statement: ""We had a big contract negotiation."	0.0
3606								"FCC Chairman Michael Powell said in a statement that the ruling would ""throw a monkey wrench into the FCC's efforts to develop a vitally important national broadband policy."""	"He added that the decision will ""throw a monkey wrench into the FCC's efforts to develop a vitally important national broadband policy."""	5.0
3607								Police official S.K. Tonapi told Reuters at least 40 people had been killed and more than 100 wounded.	State interior ministry spokesman Vasant Pitke told Reuters that at least 42 people had been killed and 112 injured.	0.0
3608								It marked the fourth straight week and the ninth time this year that rates on this benchmark mortgage fell to an all-time weekly low.	Mortgage rates around the country fell again this week, the ninth time this year rates have hit an all-time low.	5.0
3609								"I've still got a fighting chance, though,"" Hewitt said after battling to overcome Davydenko 6-3 4-6 6-3 7-6 (7-5) on centre court."	I'm still not red-hot favourite, Hewitt said after battling to down Davydenko 6-3 4-6 6-3 7-6 (7-5) on centre court.	0.0
3610								Harris and Klebold killed 12 students and a teacher before taking their own lives on April 20, 1999.	Harris and Klebold killed 12 students, a teacher and themselves at the school.	5.0
3611								He also reaffirmed his wish to resolve the North Korean nuclear crisis peacefully.	But the North Korean nuclear crisis has dominated his time in office.	0.0
3612								Then they moved inside the mosque and started firing on the people,'' he told the Associated Press.	Then they moved inside the mosque and started firing on the people.	5.0
3613								Everything was decided in advance, said one of the men, Thierry Falise, a Belgian photographer, as he arrived in Bangkok.	It was a total mockery of justice, a parody, said Thierry Falise, a Belgian photographer, as he arrived here.	0.0
3614								Based on a separate survey of households, the unemployment rate fell in August to 6.1 percent from 6.2 percent.	Labor Department analysts discounted a slight improvement in the national unemployment rate, which fell in August to 6.1 percent from 6.2 percent.	0.0
3615								Likewise, the 30-year bond <US30YT=RR> slid 1-11/32 for a yield of 4.38 percent, up from 4.30 percent.	The 30-year bond US30YT=RR jumped 20/32, taking its yield to 4.14 percent from 4.18 percent.	0.0
3616								The company is in the early stages of testing the drug for rheumatoid arthritis.	The company is also testing its cancer drug Rituxan for use by rheumatoid arthritis patients.	5.0
