,index,genre,filename,year,old_index,source1,source2,sentence1,sentence2,score
2732,,,,,,,,"Earlier on Monday, Grant Thornton SpA repeated previous statements that it was ""a victim of fraudulent action"".",Grant Thornton claims that it too was the “victim” of a fraud.,5.0
11384,5581.0,main-news,headlines,2016,240,Europe Media Monitor (http://emm.newsbrief.eu),Europe Media Monitor (http://emm.newsbrief.eu),"Communist rebels ambush Philippine police, kill 7",Communist rebels kill eight Philippine police,4.0
7809,2006.0,main-forum,deft-forum,2014,6,none,none,I am OK with MEDICAL use!,I AM OK WITH MEDICAL USE!!,5.0
8258,2455.0,main-news,MSRpar,2012test,10,none,none,Sens. John Kerry and Bob Graham declined invitations to speak.,The no-shows were Sens. John Kerry of Massachusetts and Bob Graham of Florida.,3.6
14732,,,OnWN,2014,,,,Look through a book or some other written material (for information).,look through a book or other written material.,4.6
4883,,,,,,,,"He said that President Bush's proposed Clean Air Act amendment, called the Clear Skies Initiative, would result in greater efficiency and therefore less pollution.","He said that by allowing power companies more flexibility, the Clear Skies Initiative would result in greater efficiency and therefore less pollution.",1.0
11610,,,SMTeuroparl,2012test,,,,It is our job to continue to support Latvia with the integration of the Russian population.,It is our duty to continue to support Latvia on the issue of the integration of the Russian population.,5.0
10121,4318.0,main-news,headlines,2013,711,none,none,Indonesia anti-terror squad kills two suspected militants,Indonesia police shoot dead suspected militants in Bali,3.2
12727,,,SMTeuroparl,2012train,,,,The right of a government arbitrarily to set aside its own constitution is the defining characteristic of a tyranny.,The right for a government to remove arbitrarily its constitution is defining characteristic of a tyranny.,4.8
15248,,,OnWN,2014,,,,the act of preserving or protecting something,the act of raising something.,0.0
12290,,,surprise.SMTnews,2012test,,,,Being a Muslim and being an Islamist are not the same thing.,Etre Muslim and be Islamic are two different things.,4.0
2230,,,,,,,,"But he will meet the French President, Jacques Chirac, privately.",They include French President Jacques Chirac and German Chancellor Gerhard Schroeder.,1.0
2643,,,,,,,,They said he would be open to letting that license go to the city of Chicago.,Schafer said the governor would be open to offering that last license for a riverboat in Chicago.,5.0
4422,,,,,,,,"""The benefit is equal for everyone, both in traditional Medicare and in the enhanced Medicare we're setting up.""","""The (drug) benefit is equal for everyone, both in traditional Medicare and in the enhanced Medicare we're setting up,"" Grassley said.",5.0
10215,4412.0,main-news,headlines,2014,83,none,none,"Shots, Explosions Heard as Thais Continue Protest in Bangkok","Gunshots, explosions rock Thai protest day ahead of polls",2.6
11290,5487.0,main-news,headlines,2015,1343,none,none,"World News Update, what you need to know",Labour's 50p tax rate: what you need to know,0.6
6354,551.0,main-captions,MSRvid,2012train,87,none,none,A man played the piano.,A man plays a piano.,4.0
15415,,,tweet-news,2014,,,,"Sex abuse common, but so is our inability to face road range of behaviors common to humans A Pedophile in Plain Sight","Opinion: At Poly Prep, a Pedophile in Plain Sight",2.0
15561,,,tweet-news,2014,,,,'Anonymous' threatens Justice Dept. 'Anonymous' threatens Justice Dept,Hacktivist group threatens Justice Department,3.6
13046,,,SMTeuroparl,2012train,,,,"Do you think that the Austrian model, i.e. bilateral majority resolutions, will be used in future as a way of passing resolutions which bypass the European institutions and of forming a new institution or a new group in order to circumvent unanimity in the Council?","Do you believe that the 'Austrian model' - namely the taking of bilateral majority decisions - in the future will be an instrument for taking decisions ignoring the European institutions and to build a new institution, or a new group, to be able to circumvent the rule of unanimity in the Council?",5.0
356,,,,,,,,"""Whatever has happened to you by way of punishment is certainly more than enough,"" Covello told the 49-year-old, whose family, friends and supporters filled half the courtroom.","""What has happened to you, sir, by way of punishment, is certainly more than enough,"" Covello said.",1.0
9063,3260.0,main-news,MSRpar,2012train,479,none,none,"She had only a single condition, that the book not be published until her death.","She insisted, though, that it not be published until after her death.",4.4
12456,,,SMTeuroparl,2012train,,,,The joint debate is closed.,The joint debate is closed.,5.0
14400,,,OnWN,2013,,,,amount of time that something is postponed,time during which some action is awaited.,3.8
9522,3719.0,main-news,deft-news,2014,269,none,none,iran has noticeably increased the number of executions in recent months as officials enforce a campaign aimed at promoting virtue and boosting security in,iranian officials have increased executions in 2007 as officials enforce a campaign purportedly aimed at promoting virtue and boosting security in society.,3.6
4588,,,,,,,,In turn SuSE will license Java 2 Standard Edition while also formalising an existing agreement to distribute Sun's Java Virtual Machine for running Java applications.,"Nuremberg, Germany-based SuSE will license Sun's Java 2 Standard Edition (J2SE) and ship Sun's Java Virtual Machine across its Linux software line.",5.0
837,,,,,,,,"Along with chipmaker Intel, the companies include Sony Corp., Microsoft Corp., Hewlett-Packard Co., IBM Corp., Gateway Inc. and Nokia Corp.","Along with chip maker Intel, the companies include Sony, Microsoft, Hewlett-Packard, International Business Machines, Gateway, Nokia and others.",5.0
266,,,,,,,,"Talabani told him the Governing Council would ""need UN assistance and advice in implementing the new decisions which have been taken.""","Talabani told him Iraqi leaders would ""need U.N. assistance and advice in implementing the new decisions which have been taken"" on organising an interim Iraqi government by June.",1.0
8707,2904.0,main-news,MSRpar,2012test,682,none,none,Sterling was down 0.8 percent against the dollar at $1.5875 GBP= .,The dollar rose 0.15 percent against the Japanese currency to 115.97 yen.,0.8
2008,,,,,,,,A Lamar mother arrested Saturday in Colorado Springs is accused of drowning her two children in a bathtub before slitting her wrists.,"A 32-year-old mother of two is suspected of drowning her children in a bathtub before slashing her wrists in an unsuccessful suicide attempt, police said.",5.0
7520,1717.0,main-captions,images,2015,665,none,none,The girl is playing along with the images on the big screen.,Three girls holding umbrellas with their backs to the camera.,0.4
15159,,,OnWN,2014,,,,"the act of confining, preventing or blocking something",the act of changing one thing for another thing.,0.0
13196,,,surprise.OnWN,2012test,,,,an agent's act of terminating an activity or event,the act of ending something.,4.0
2364,,,,,,,,"Preliminary reports were that the men were not seen together at the airport, sources said.","The men had Pakistani passports and reportedly were seen together at the airport earlier in the evening, law enforcement sources said.",1.0
13809,,,surprise.OnWN,2012test,,,,Improve by restoring to a previous or better condition.,restore to a previous or better condition.,4.5
10502,4699.0,main-news,headlines,2014,434,none,none,Forex &amp; Gold 6 March 2013,Forex & Gold 12 March 2013,2.6
12792,,,SMTeuroparl,2012train,,,,"As a matter of urgency, therefore, the staff complement of the Interdepartmental Group attached to the Commission Secretariat should be strengthened at the earliest possible opportunity in order to ensure that all proposals for acts which are general in scope are accompanied, when considered by the College of Commissioners and on the basis of Article 299(2), by a simplified sheet outlining their potential impact.","Thus, it is urgent that the staff of the interservice group are very quickly strengthened at the heart of the secretariat of the committee, so that all the proposed act of general scope can be accompanied, during their examination by the College on the basis of Article 299 (2), a fiche d'impact detail.",4.2
13752,,,surprise.OnWN,2012test,,,,Give an incentive or reason for action.,give an incentive for action.,4.5
16457,,,belief,2015,,,,"or like oil companies, who have a cartel.",true oil only comes from quart sized cans.,0.8
10716,4913.0,main-news,headlines,2014,702,none,none,Russia Destroys Over 75% of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,1.0
7482,1679.0,main-captions,images,2015,537,none,none,two puppies playing around in the grass,Two dogs are wrestling in the grass.,4.0
14898,,,OnWN,2014,,,,"lack of agreement, not harmonious",lack of agreement or harmony.,5.0
826,,,,,,,,"The only other person who had not been accounted for Sunday was a man from Fort Worth, Texas.","Another person, a man from Fort Worth, Texas, also was missing.",5.0
10857,5054.0,main-news,headlines,2015,257,none,none,India and China troops retreat to de facto border in face-off deal,India says China agrees retreat to de facto border in faceoff deal,4.2
4257,,,,,,,,"A coalition of campaign groups, including the militant national students body, is backing the protests, which the NLC called in defiance of a court order banning them.","A coalition of campaign groups, including the militant national students body, is backing the action and is mobilising for protests.",1.0
