	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
324								The technology is available for download on the Microsoft Developer Network (MSDN) site.	WSE version 2 is available from Microsoft's developer Web site.	5.0
1217								\"To be wedged between these two monsters and hold as well as we did makes it that much better,\" said Rory Bruer, Sony head of distribution.	\"To be wedged between these two monsters and hold as well as we did makes it that much better.\"	5.0
2936								Air Transport Association spokeswoman Diana Cronan said that travel was down in May through July and that she also expected it to be off over Labor Day.	ATA spokeswoman Diana Cronan said travel was down in May through July, and she also expects it to be down some over Labor Day.	5.0
4693								The United States accuses Saddam loyalists of attacks on oilfields and pipelines crucial to Iraq's economic recovery.	Loyalists are also believed to be behind attacks on oil pipelines and fields that are crucial to Iraq's economic recovery.	5.0
8582	2779	main-news	MSRpar	2012test	495	none	none	Other changes in the plan refine his original vision, Libeskind said.	Many of the changes are improvements to the original plan, Libeskind said.	4.6
8307	2504	main-news	MSRpar	2012test	89	none	none	British-based GlaxoSmithKline Plc said earlier this year it would cut off supplies to Canadian drugstores that ship to the United States.	GlaxoSmithKline, the UK drugmaker, has said it would cut off supplies to Canadian stores shipping drugs to the US.	4.2
9926	4123	main-news	headlines	2013	461	none	none	Yemen Suicide Blast, Drone Attack Kill At Least 30	Spate of Iraq attacks kill at least six	1.0
10613	4810	main-news	headlines	2014	575	none	none	Blast kills 10 young girls in eastern Afghanistan	Blast kills nine in southern Afghanistan: officials	2.8
11238	5435	main-news	headlines	2015	1206	none	none	China ‚Äėwill protect interests‚Äô of foreign business	Obama in ‚Äėdirect‚Äô confrontation with Putin on Ukraine	0.0
1131								Microsoft has identified the freely distributed Linux software as one of the biggest threats to its sales.	The company has publicly identified Linux as one of its biggest competitive threats.	5.0
10451	4648	main-news	headlines	2014	368	none	none	Iran says serious issues remain in nuclear talks	Iran vows to preserve \"peaceful\" nuclear program	1.6
2921								In Washington on Sunday, FBI spokesman John Iannarelli said the bureau will join the investigation in An-Najaf.	In Washington, FBI spokesman John Iannarelli said Sunday the bureau will provide forensic analysis of the wreckage.	0.0
3087								Prosecutors said PW Marketing violated the state's 1998 anti-spam law by sending unsolicited e-mail without a toll-free number for recipients to call to stop additional mailings.	Prosecutors said PW Marketing violated the 1998 anti-spam law because these unsolicited e-mails were sent without a free call number for recipients to phone to stop additional mailings.	5.0
4592								\"With Internet usage and broadband adoption continuing to escalate, marketers are throwing their weight and dollars behind interactive advertising,\" said IAB President and CEO Greg Stuart.	\"With Internet usage and broadband adoption continuing to escalate,\" Stuart says, \"marketers are throwing their weight and dollars behind interactive advertising.\"	5.0
4308								But that amount would probably be impossible to pass in the Senate, where Republican moderates have refused to go above $350 billion.	Such an amount would probably be unable to summon a majority of the Senate, where Republican moderates have refused to go above $350 billion.	5.0
2797								We have already found two trailers, both of which we believe were used for the manufacture of biological weapons.	We have already found two trailers that we and the Americans believe were used for chemical and biological weapons.\"	5.0
5342								That objection was cited by PeopleSoft's board in rejecting Oracle's offer.	PeopleSoft's board has recommended stockholders reject the offer.	0.0
798								He presented the map at last week's Sixth International Conference on Mars in Pasadena, Calif.	Feldman presented the most recent findings and the new map Friday at the sixth International Conference on Mars in Pasadena, Calif.	0.0
734								If found guilty, Samudra could be sentenced to death under anti-terror laws passed soon after the bombings.	If found guilty, he could be executed under anti-terror laws passed in the weeks after the bombings.	5.0
6766	963	main-captions	MSRvid	2012train	693	none	none	A dog is running around a yard.	A black pet dog runs around in the garden of a house.	3.2
2246								Mr. Gettelfinger said at that news conference that \"we are going to continue to hammer away at the negotiations process until we reach an agreement,\" with Ford and G.M.	\"We are going to continue to hammer away at the negotiations process until we reach an agreement,\" he said.	5.0
178								SCO says the pricing terms for a license will not be announced for weeks.	Details on pricing will be announced within a few weeks, McBride said.	5.0
10097	4294	main-news	headlines	2013	678	none	none	Syria rebels leave besieged Homs	Syrian rebels retreat from besieged Homs district	4.4
8778	2975	main-news	MSRpar	2012train	34	none	none	The Dow Jones industrial average .DJI was off 58.69 points, or 0.64 percent, at 9,137.86.	The blue-chip Dow Jones industrial average .DJI fell 86.56 points, or 0.94 percent, to 9,109.99, after giving up more than 1 percent earlier.	2.5
1176								\"They were tossed around like feathers,\" Gordon said.	\"The concrete barriers (between lanes) were being tossed around like feathers.\"	5.0
7861	2058	main-forum	deft-forum	2014	58	none	none	You have too much regulation, not too little.	You have to much intervention in free markets, not too little.	3.8
1833								Fewer than a dozen FBI agents were dispatched to secure and analyze evidence.	Fewer than a dozen FBI agents will be sent to Iraq to secure and analyze evidence of the bombing.	5.0
9356	3553	main-news	deft-news	2014	103	none	none	paris is the capital of france.	lima is the capital of	0.6
5893	90	main-captions	MSRvid	2012test	131	none	none	A man rides off on a motorcycle.	A man is riding on a motorcycle.	4.4
9295	3492	main-news	deft-news	2014	42	none	none	russia ratified the updated treaty in 2004 but the united states and other nato members have refused to do so arguing that moscow must first fulfill obligations to withdraw forces from georgia and from moldova's separatist region of trans-dniester.	russia has ratified the amended version but the united states and other nato members have refused to do so until the russian government withdraws troops from the former soviet republics of moldova and georgia.	4.2
1783								A former teammate, Carlton Dotson, has been charged with the murder.	His body was found July 25, and former teammate Carlton Dotson has been charged in his shooting death.	0.0
3204								This year, local health departments hired part-time water samplers and purchased testing equipment with a $282,355 grant from the Environmental Protection Agency.	This year, Peninsula health officials got the money to hire part-time water samplers and purchase testing equipment thanks to a $282,355 grant from the Environmental Protection Agency.	5.0
198								Taiwan has attempted to gain observer status to the United Nations-affiliated WHO for seven years, but again was rebuffed March 19 at its annual conference in Geneva.	It has sought observer status for seven years, but was again rebuffed May 19 at the annual WHO conference in Geneva.	5.0
7646	1843	main-captions	images	2015	1054	none	none	A bulldog is running through a grassy park while people stand in the background.	A dog is running in a large body of water causing it to splash.	1.8
4091								The new Army Commander is the Masaka Armoured Brigade commanding officer, Brigadier Aronda Nyakairima who is now promoted to major general.	PRESIDENT Yoweri Museveni has promoted Brigadier Aronda Nyakairima to Major General and named him Army Commander.	5.0
5197								He said firefighters had an advantage on the northern flank because of an existing firebreak dug during last year's fire north of Mount Lemmon.	Fire spokesman Gordon Gay said firefighters had an advantage on the northern flank because of burned areas from last year's Bullock fire.	5.0
